scenario_id,family,runs,pass,fail,collision,brake,mixed_outcome,first_brake_s_mean,first_brake_s_std,first_brake_s_min,first_brake_s_max,first_brake_s_range,brake_gap_m_mean,brake_gap_m_std,brake_gap_m_min,brake_gap_m_max,brake_gap_m_range,minimum_bumper_gap_m_mean,minimum_bumper_gap_m_std,minimum_bumper_gap_m_min,minimum_bumper_gap_m_max,minimum_bumper_gap_m_range,maximum_deceleration_mps2_mean,maximum_deceleration_mps2_std,maximum_deceleration_mps2_min,maximum_deceleration_mps2_max,maximum_deceleration_mps2_range,maximum_abs_jerk_mps3_mean,maximum_abs_jerk_mps3_std,maximum_abs_jerk_mps3_min,maximum_abs_jerk_mps3_max,maximum_abs_jerk_mps3_range,target_confirmed_rate_pct_mean,target_confirmed_rate_pct_std,target_confirmed_rate_pct_min,target_confirmed_rate_pct_max,target_confirmed_rate_pct_range,radar_target_hazard_match_rate_pct_mean,radar_target_hazard_match_rate_pct_std,radar_target_hazard_match_rate_pct_min,radar_target_hazard_match_rate_pct_max,radar_target_hazard_match_rate_pct_range
ccrs_60_demo_150,CCRs,5,5,0,0,5,False,7.5,0.0,7.5,7.5,0.0,25.324,0.0,25.324,25.324,0.0,7.1476,0.0013564659966250876,7.146,7.149,0.0030000000000001137,11.774799999999999,0.16373319761123575,11.574,12.011,0.4369999999999994,234.6248,3.1252247535177373,231.322,240.054,8.732,30.05,0.0,30.05,30.05,0.0,100.0,0.0,100.0,100.0,0.0
ccrs_60_gap_200,CCRs,5,5,0,0,5,False,10.5,0.0,10.5,10.5,0.0,25.325,0.0,25.325,25.325,0.0,7.1464,0.0013564659966251661,7.145,7.149,0.004000000000000448,11.7804,0.11243237967774225,11.564,11.888,0.32399999999999984,233.9684,1.551163382755019,231.126,235.744,4.617999999999995,22.92,0.0,22.92,22.92,0.0,100.0,0.0,100.0,100.0,0.0
ccrs_65,CCRs,5,5,0,0,5,False,1.75,0.0,1.75,1.75,0.0,28.207,0.0,28.207,28.207,0.0,5.4002,0.005878775382679851,5.393,5.405,0.012000000000000455,10.298,0.1577111283327844,10.169,10.545,0.37599999999999945,137.7812,5.1192397248029,133.642,145.116,11.474000000000018,75.9,0.0,75.9,75.9,0.0,100.0,0.0,100.0,100.0,0.0
ccrs_80,CCRs,5,5,0,0,5,False,1.6,0.0,1.6,1.6,0.0,39.254,0.0,39.254,39.254,0.0,6.6106,0.003878143885933314,6.603,6.613,0.010000000000000675,10.7798,0.1964132378430739,10.518,10.999,0.48099999999999987,141.41,0.0,141.41,141.41,0.0,75.0,0.0,75.0,75.0,0.0,100.0,0.0,100.0,100.0,0.0
clear_road_50,clear,5,5,0,0,0,False,,,,,,,,,,,,,,,,0.0048000000000000004,0.0024,0.0,0.006,0.006,111.094,0.0,111.094,111.094,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
clear_road_65,clear,5,5,0,0,0,False,,,,,,,,,,,,,,,,1.1822,0.007599999999999963,1.167,1.186,0.018999999999999906,132.85,0.0,132.85,132.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
clear_road_80,clear,5,5,0,0,0,False,,,,,,,,,,,,,,,,2.088,0.0,2.088,2.088,0.0,139.5,0.0,139.5,139.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
curve_adjacent_stationary_65,curve,5,5,0,0,0,False,,,,,,,,,,,,,,,,1.299,0.0006324555320336764,1.298,1.3,0.0020000000000000018,130.81,0.0,130.81,130.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
curve_ccrs_65,curve,5,5,0,0,5,False,1.25,0.0,1.25,1.25,0.0,26.054399999999998,0.001356465996624616,26.053,26.057,0.003999999999997783,2.9732,0.004400000000000016,2.965,2.977,0.01200000000000001,10.3712,0.1398733713041909,10.165,10.58,0.4150000000000009,129.8252,1.308444939613431,127.546,130.81,3.263999999999996,67.57,0.0,67.57,67.57,0.0,100.0,0.0,100.0,100.0,0.0
curve_clear_65,curve,5,5,0,0,0,False,,,,,,,,,,,,,,,,1.1516,0.013807244475274537,1.129,1.168,0.038999999999999924,129.5944,1.1834602823922717,128.146,131.474,3.328000000000003,0.0,0.0,0.0,0.0,0.0,,,,,
curve_clear_80,curve,5,5,0,0,0,False,,,,,,,,,,,,,,,,2.0466,0.010326664514740572,2.026,2.053,0.027000000000000135,132.728,0.4120000000000004,131.904,132.934,1.0300000000000011,0.0,0.0,0.0,0.0,0.0,,,,,
cut_in_65_45,cut,5,5,0,0,5,False,3.85,0.0,3.85,3.85,0.0,15.974,0.004000000000000092,15.969,15.981,0.012000000000000455,13.5448,0.0036551333764997004,13.54,13.551,0.011000000000001009,10.513,0.0,10.513,10.513,0.0,184.5032,5.059824597750396,179.096,192.386,13.289999999999992,49.59,0.0,49.59,49.59,0.0,100.0,0.0,100.0,100.0,0.0
cut_in_80_50,cut,5,5,0,0,5,False,2.75,0.0,2.75,2.75,0.0,24.5404,0.0179175891235401,24.529,24.576,0.0470000000000006,18.6208,0.0182471915647314,18.6,18.655,0.054999999999999716,12.398200000000001,0.34531342284944516,11.835,12.747,0.911999999999999,246.2724,6.2370279332387195,236.53,252.806,16.27600000000001,42.02,0.0,42.02,42.02,0.0,100.0,0.0,100.0,100.0,0.0
cut_out_65_35,cut,5,5,0,0,0,False,,,,,,,,,,,,,,,,1.324,0.0012649110640673177,1.322,1.325,0.0029999999999998916,133.6412,0.001599999999996271,133.638,133.642,0.003999999999990678,17.14,0.0,17.14,17.14,0.0,100.0,0.0,100.0,100.0,0.0
cut_out_80_50,cut,5,5,0,0,0,False,,,,,,,,,,,,,,,,2.9354,0.8888972044055489,2.191,4.025,1.8340000000000005,205.78719999999998,128.75740000232997,141.408,463.302,321.894,22.14,0.0,22.14,22.14,0.0,100.0,0.0,100.0,100.0,0.0
cut_out_late_65_35,cut,5,1,4,0,1,True,2.0,0.0,2.0,2.0,0.0,20.868,0.0,20.868,20.868,0.0,-13.669799999999999,14.263900061343671,-20.804,14.858,35.662,3.3933999999999997,4.149807783500339,1.303,11.693,10.39,139.1368,10.989600000000006,133.642,161.116,27.474000000000018,29.404,5.9479999999999995,26.43,41.3,14.869999999999997,100.0,0.0,100.0,100.0,0.0
multi_adjacent_decoy_65,multi,5,5,0,0,5,False,2.55,0.0,2.55,2.55,0.0,22.964399999999998,0.017315888657530556,22.955,22.999,0.04400000000000048,15.5936,0.01022936948203612,15.588,15.614,0.026000000000001577,10.9718,0.36728430404796764,10.419,11.564,1.1449999999999996,263.1252,93.69804835192673,208.24,450.32,242.07999999999998,73.47,0.0,73.47,73.47,0.0,100.0,0.0,100.0,100.0,0.0
multi_two_leads_80,multi,5,5,0,0,5,False,1.05,0.0,1.05,1.05,0.0,30.0618,0.0011661903789691448,30.061,30.064,0.0030000000000001137,13.8278,0.040355420949359795,13.791,13.877,0.0860000000000003,10.546000000000001,0.05,10.521,10.646,0.125,146.356,9.89300011118973,141.408,166.142,24.73400000000001,68.44399999999999,0.31200000000000044,67.82,68.6,0.7800000000000011,100.0,0.0,100.0,100.0,0.0
non_closing_60_80,non,5,5,0,0,0,False,,,,,,,,,,,29.996,0.0,29.996,29.996,0.0,0.9606,0.002332380757938122,0.958,0.965,0.007000000000000006,127.812,0.0,127.812,127.812,0.0,32.5,0.0,32.5,32.5,0.0,100.0,0.0,100.0,100.0,0.0
