scenario_id,family,runs,pass,fail,collision,brake,mixed_outcome,first_brake_s_mean,first_brake_s_std,first_brake_s_min,first_brake_s_max,first_brake_s_range,brake_gap_m_mean,brake_gap_m_std,brake_gap_m_min,brake_gap_m_max,brake_gap_m_range,minimum_bumper_gap_m_mean,minimum_bumper_gap_m_std,minimum_bumper_gap_m_min,minimum_bumper_gap_m_max,minimum_bumper_gap_m_range,maximum_deceleration_mps2_mean,maximum_deceleration_mps2_std,maximum_deceleration_mps2_min,maximum_deceleration_mps2_max,maximum_deceleration_mps2_range,maximum_abs_jerk_mps3_mean,maximum_abs_jerk_mps3_std,maximum_abs_jerk_mps3_min,maximum_abs_jerk_mps3_max,maximum_abs_jerk_mps3_range,target_confirmed_rate_pct_mean,target_confirmed_rate_pct_std,target_confirmed_rate_pct_min,target_confirmed_rate_pct_max,target_confirmed_rate_pct_range,radar_target_hazard_match_rate_pct_mean,radar_target_hazard_match_rate_pct_std,radar_target_hazard_match_rate_pct_min,radar_target_hazard_match_rate_pct_max,radar_target_hazard_match_rate_pct_range
limit_ccrs_100_gap_105,limit,5,5,0,0,5,False,1.7,0.0,1.7,1.7,0.0,58.098,0.0,58.098,58.098,0.0,10.0578,0.003429285639896414,10.051,10.06,0.009000000000000341,10.6804,0.37871498518014834,10.22,11.13,0.9100000000000001,213.4588,7.573618062722726,204.252,222.446,18.19399999999999,69.61,0.0,69.61,69.61,0.0,100.0,0.0,100.0,100.0,0.0
limit_ccrs_40_gap_40,limit,5,5,0,0,5,False,2.15,0.0,2.15,2.15,0.0,16.402,0.0,16.402,16.402,0.0,7.5404,0.0004898979485567992,7.54,7.541,0.001000000000000334,9.4368,0.1540732293424134,9.316,9.686,0.3699999999999992,150.43519999999998,7.534516265826229,140.998,159.052,18.054000000000002,64.0,0.0,64.0,64.0,0.0,100.0,0.0,100.0,100.0,0.0
limit_ccrs_50_gap_45,limit,5,5,0,0,5,False,1.8,0.0,1.8,1.8,0.0,20.295,0.0,20.295,20.295,0.0,6.1498,0.0024819347291983275,6.145,6.152,0.007000000000000561,10.2872,0.35324744868151553,9.735,10.841,1.1059999999999999,115.6792,4.186201447613337,111.208,123.598,12.39,73.4,0.1400000000000034,73.33,73.68,0.3500000000000085,100.0,0.0,100.0,100.0,0.0
limit_ccrs_60_gap_55,limit,5,5,0,0,5,False,1.8,0.0,1.8,1.8,0.0,25.299,0.0,25.299,25.299,0.0,5.4008,0.04021144115795899,5.375,5.481,0.10599999999999987,10.338,0.22103393404633587,10.023,10.641,0.6180000000000003,129.0984,2.572800000000001,127.812,134.244,6.432000000000002,74.07,0.0,74.07,74.07,0.0,100.0,0.0,100.0,100.0,0.0
limit_ccrs_70_gap_65,limit,5,5,0,0,5,False,1.7,0.0,1.7,1.7,0.0,32.247,0.0,32.247,32.247,0.0,5.9638,0.005600000000000145,5.957,5.969,0.012000000000000455,10.9162,0.27318081923883314,10.445,11.192,0.7469999999999999,141.4844,3.822887160249444,137.766,147.824,10.058000000000021,74.12,0.0,74.12,74.12,0.0,100.0,0.0,100.0,100.0,0.0
limit_ccrs_80_gap_75,limit,5,5,0,0,5,False,1.6,0.0,1.6,1.6,0.0,39.752,0.0,39.752,39.752,0.0,6.7126,0.0004898979485567992,6.712,6.713,0.001000000000000334,10.506,0.0,10.506,10.506,0.0,199.7048,5.489352107489553,194.616,207.622,13.006,74.16,0.0,74.16,74.16,0.0,100.0,0.0,100.0,100.0,0.0
limit_ccrs_90_gap_90,limit,5,5,0,0,5,False,1.7,0.0,1.7,1.7,0.0,47.814,0.0,47.814,47.814,0.0,8.3018,0.0007483314773549432,8.301,8.303,0.002000000000000668,10.418,0.23999999999999985,10.298,10.898,0.5999999999999996,140.112,0.0,140.112,140.112,0.0,71.75999999999999,0.1469693845669893,71.58,71.88,0.29999999999999716,100.0,0.0,100.0,100.0,0.0
moving_80_50_gap_35,moving,5,5,0,0,5,False,1.35,0.0,1.35,1.35,0.0,23.9806,0.01670449041425631,23.972,24.014,0.04199999999999804,15.7308,0.00910823802938848,15.726,15.749,0.022999999999999687,10.9046,0.0004898979485563641,10.904,10.905,0.0009999999999994458,205.7892,128.7544,141.412,463.298,321.88599999999997,37.478,0.5359999999999986,37.21,38.55,1.3399999999999963,100.0,0.0,100.0,100.0,0.0
moving_90_60_gap_45,moving,5,5,0,0,5,False,2.35,0.0,2.35,2.35,0.0,25.6526,0.016764247671756796,25.643,25.686,0.04299999999999926,20.6616,0.01202663710269907,20.647,20.681,0.03400000000000247,9.3212,0.0020396078054370284,9.318,9.324,0.006000000000000227,211.9628,127.27251418338525,140.112,465.122,325.01,39.5,0.0,39.5,39.5,0.0,100.0,0.0,100.0,100.0,0.0
short_gap_60_25,short,5,5,0,0,5,False,0.2,0.0,0.2,0.2,0.0,21.952,0.0,21.952,21.952,0.0,3.771,0.0,3.771,3.771,0.0,9.824,0.0,9.824,9.824,0.0,152.068,0.0,152.068,152.068,0.0,93.75,0.0,93.75,93.75,0.0,100.0,0.0,100.0,100.0,0.0
short_gap_60_30,short,5,5,0,0,5,False,0.35,0.0,0.35,0.35,0.0,24.453,0.0,24.453,24.453,0.0,5.419,0.0,5.419,5.419,0.0,9.274,0.0,9.274,9.274,0.0,185.406,0.0,185.406,185.406,0.0,88.46,0.0,88.46,88.46,0.0,100.0,0.0,100.0,100.0,0.0
short_gap_80_35,short,5,5,0,0,5,False,0.2,0.0,0.2,0.2,0.0,30.845,0.0,30.845,30.845,0.0,1.285,0.0,1.285,1.285,0.0,9.79,0.0,9.79,9.79,0.0,179.302,0.0,179.302,179.302,0.0,94.92,0.0,94.92,94.92,0.0,100.0,0.0,100.0,100.0,0.0
short_gap_80_45,short,5,5,0,0,5,False,0.35,0.0,0.35,0.35,0.0,37.513,0.0,37.513,37.513,0.0,3.681,0.0,3.681,3.681,0.0,11.963,0.0,11.963,11.963,0.0,237.16,0.0,237.16,237.16,0.0,90.91,0.0,90.91,90.91,0.0,100.0,0.0,100.0,100.0,0.0
short_gap_90_55,short,5,5,0,0,5,False,0.38,0.024494897427831803,0.35,0.4,0.050000000000000044,45.794,0.6123724356957945,45.294,46.544,1.25,3.7032000000000003,0.003919183588453089,3.7,3.708,0.008000000000000007,10.7534,0.029883774861954746,10.729,10.79,0.06099999999999994,140.112,0.0,140.112,140.112,0.0,91.78,0.0,91.78,91.78,0.0,100.0,0.0,100.0,100.0,0.0
short_gap_90_65,short,5,5,0,0,5,False,0.65,0.0,0.65,0.65,0.0,49.048,0.0,49.048,49.048,0.0,3.845,0.0,3.845,3.845,0.0,10.578,0.0,10.578,10.578,0.0,140.112,0.0,140.112,140.112,0.0,90.12,0.0,90.12,90.12,0.0,100.0,0.0,100.0,100.0,0.0
